,filename,label,x,y,w,h
16,la_1190129964032425088_20160221_jpg.rf.fc3f23217fb3b64e4004a716f8ebcd38.txt,7,0.615625,0.9046875,0.2078125,0.1875
17,chicago_1254872641488595209_20160521_jpg.rf.a7d7fb844027ec9b080fa28ac99cd91d.txt,2,0.40625,0.31796875,0.06328125,0.08046875
18,chicago_1254872641488595209_20160521_jpg.rf.a7d7fb844027ec9b080fa28ac99cd91d.txt,2,0.66953125,0.41875,0.07578125,0.11484375
19,houston_1398892522784577605_20161205_jpg.rf.a780e34f326dc1a5d1be2f9136641814.txt,2,0.275,0.484375,0.153125,0.165625
20,houston_1398892522784577605_20161205_jpg.rf.a780e34f326dc1a5d1be2f9136641814.txt,2,0.68359375,0.5265625,0.1640625,0.178125
21,houston_1312762073851948561_20160809_jpg.rf.a8edc82a80cd58496e8b5d675dcf7b94.txt,4,0.0984375,0.68359375,0.09375,0.0859375
22,chicago_1548784826768002305_20170630_jpg.rf.43460e5b314f12bd159f4e7b0762f25e.txt,12,0.39921875,0.528125,0.11953125,0.053125
23,houston_1608845264389630398_20170921_jpg.rf.4f8163bdb2b8da0dd71ba4fc7ca4ad28.txt,11,0.32421875,0.7578125,0.0546875,0.078125
24,chicago_1306700920575134934_20160731_jpg.rf.f15e96ff8e4b6ea298d111124179297b.txt,5,0.69453125,0.62578125,0.04765625,0.04140625
25,la_2017_1581485462823684777_20170814_jpg.rf.5976f56cf85ce8b6fbc15eb072a412f1.txt,12,0.70546875,0.4421875,0.0703125,0.0875
26,houston_1829224688402231901_20180722_jpg.rf.4d1cf7905fa5cec09b3af8001cc212f8.txt,2,0.5234375,0.6734375,0.284375,0.228125
27,charlotte_1677031073211758495_20171224_jpg.rf.f9a1ed8ba0d427c67d77868cdffd34a7.txt,11,0.40703125,0.940625,0.07890625,0.08203125
28,la_1714670650680192189_20180214_jpg.rf.0e56988704f05905f75445c93116bfb1.txt,12,0.503125,0.66875,0.2265625,0.21171875
29,chicago_1784599863095553835_20180522_jpg.rf.b1acb9fb3ca9d0bc8a8925528b705729.txt,6,0.49375,0.57265625,0.0609375,0.053125
30,london_1868686518227639145_20180915_jpg.rf.548abdaec4289abcd23b723558bb630c.txt,12,0.86171875,0.546875,0.0796875,0.059375
31,london_1858852304801650482_20180901_jpg.rf.105305a42184d1ef49955f9e849c0b21.txt,11,0.64296875,0.365625,0.0796875,0.103125
32,london_1858852304801650482_20180901_jpg.rf.105305a42184d1ef49955f9e849c0b21.txt,11,0.18515625,0.37890625,0.078125,0.09609375
33,london_1858852304801650482_20180901_jpg.rf.105305a42184d1ef49955f9e849c0b21.txt,11,0.4359375,0.64921875,0.0296875,0.0359375
34,london_1858852304801650482_20180901_jpg.rf.105305a42184d1ef49955f9e849c0b21.txt,11,0.60546875,0.64921875,0.02890625,0.0359375
35,miami_1906116638982363120_20181105_jpg.rf.e15827b5c077cf62c2ec5bc2f4ec55c7.txt,0,0.41171875,0.55,0.0765625,0.0765625
36,london_1882557472222175130_20181004_jpg.rf.25c45c2555c21d33eb1885d3612c3686.txt,1,0.42109375,0.846875,0.084375,0.12890625
37,la_1707785595361972193_20180205_jpg.rf.5971b58028c9393c620e3b0857509255.txt,11,0.44140625,0.71796875,0.08828125,0.10546875
38,miami_1238594454499583789_20160428_jpg.rf.68a15f887af5ab3c62e824fac6fa060f.txt,0,0.33671875,0.321875,0.10234375,0.10546875
39,miami_1238594454499583789_20160428_jpg.rf.68a15f887af5ab3c62e824fac6fa060f.txt,8,0.53203125,0.75703125,0.48515625,0.31953125
40,miami_1238594454499583789_20160428_jpg.rf.68a15f887af5ab3c62e824fac6fa060f.txt,0,0.59453125,0.1875,0.04765625,0.0640625
41,la_1323772047519864378_20160824_jpg.rf.a121947f910e5a0844d58c4fef536ad0.txt,0,0.384375,0.93828125,0.053125,0.05859375
42,miami_1834926185320437505_20180730_jpg.rf.286e37d116a4cb3cdeb4d1a5ee497077.txt,0,0.39921875,0.30859375,0.03828125,0.0296875
43,miami_1834926185320437505_20180730_jpg.rf.286e37d116a4cb3cdeb4d1a5ee497077.txt,8,0.44609375,0.36796875,0.15859375,0.084375
44,la_1339265909440926779_20160914_jpg.rf.8adc8fa00fd69655906fd16effac220a.txt,12,0.378125,0.459375,0.27109375,0.20859375
45,houston_1553069254960912035_20170706_jpg.rf.b2e10073835185d4e4336d83214622ab.txt,12,0.490625,0.61484375,0.078125,0.0515625
46,la_2017_1641740730865139993_20171106_jpg.rf.9fdc8dc40fc4f732ffb313be07815b27.txt,1,0.47578125,0.80390625,0.09140625,0.07109375
47,miami_1500969606238956022_20170425_jpg.rf.820008cb346288ce10fd7e69b2a16f77.txt,4,0.40625,0.75546875,0.0625,0.05859375
48,london_1593164092158408744_20170831_jpg.rf.79a2679f7c571358ccc26557627639ea.txt,0,0.37890625,0.53515625,0.05546875,0.071875
49,houston_1741605168863340643_20180323_jpg.rf.f9ef03feb6278d808ce4adc96a84ea70.txt,11,0.521875,0.559375,0.053125,0.059375
50,charlotte_1609761772888592370_20170922_jpg.rf.f6f20e5c0ab8df36e07945881d6ce7fb.txt,12,0.47265625,0.11015625,0.24375,0.12734375
51,la_1122994509091417774_20151121_jpg.rf.f982b8efaf46e86aabe19cf49821215d.txt,7,0.3828125,0.10234375,0.1546875,0.0953125
52,la_2017_1643975411174375120_20171109_jpg.rf.e57b8917d2328bce0af9f897e4c27439.txt,12,0.5921875,0.74296875,0.08125,0.05859375
53,la_2017_1643975411174375120_20171109_jpg.rf.e57b8917d2328bce0af9f897e4c27439.txt,12,0.6875,0.85,0.09375,0.06953125
54,la_1139600891205464012_20151214_jpg.rf.078d930d776574c07928ce3cdbab2df3.txt,0,0.26796875,0.62421875,0.07734375,0.06171875
55,miami_1600375003895791716_20170909_jpg.rf.80937d04b238bae90f17ed65e817f633.txt,10,0.496875,0.6265625,0.09453125,0.0984375
56,houston_1853500762875660881_20180825_jpg.rf.4869efa6c21ede40dce6758c97c5fb7e.txt,10,0.55859375,0.81171875,0.0859375,0.0640625
57,miami_1945452221080611009_20181230_jpg.rf.3c9b1ef15868a395548f9546705f5f13.txt,12,0.5078125,0.54453125,0.3046875,0.165625
58,la_2017_1548010589111105197_20170629_jpg.rf.cd1f2e655850a57cecf8020d7e2369ba.txt,12,0.9390625,0.7,0.11953125,0.1
59,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,0,0.87890625,0.3390625,0.05546875,0.053125
60,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,7,0.7921875,0.36953125,0.05859375,0.02890625
61,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,7,0.88046875,0.37890625,0.05234375,0.025
62,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,7,0.70234375,0.3859375,0.06015625,0.034375
63,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,7,0.2328125,0.4515625,0.046875,0.03828125
64,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,0,0.478125,0.4515625,0.06796875,0.04921875
65,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,7,0.4796875,0.48828125,0.06015625,0.028125
66,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,0,0.3984375,0.58828125,0.07109375,0.053125
67,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,0,0.26484375,0.59453125,0.059375,0.05078125
68,chicago_1269235234910843157_20160610_jpg.rf.2b870b156fb8a1f7c9e318275c16fe11.txt,0,0.6515625,0.65078125,0.06875,0.05
69,london_1893522466930584810_20181019_jpg.rf.0275f1cd76db71d35258ca11a46cb87c.txt,12,0.37734375,0.83671875,0.22734375,0.07578125
70,houston_1400290525235508681_20161207_jpg.rf.6a1e1ae065ee31e81262a033bea0938d.txt,2,0.7140625,0.63203125,0.15625,0.1484375
71,miami_1779024372860627977_20180514_jpg.rf.a526ac62ae2a274b5a56db15df3565d4.txt,9,0.403125,0.4390625,0.08984375,0.07109375
72,la_1188579021544042840_20160219_jpg.rf.b22e7f415d30b29a5ad41eddbfdff209.txt,3,0.79375,0.69375,0.10859375,0.08671875
73,la_1159414318699886339_20160110_jpg.rf.cef8698546e59bcc27da28ee9a602e40.txt,5,0.859375,0.46328125,0.11953125,0.1203125
74,miami_1441009887319623918_20170202_jpg.rf.736159987591ef81038fa4d5bbfcf3d0.txt,5,0.17578125,0.084375,0.21015625,0.13125
75,miami_1441009887319623918_20170202_jpg.rf.736159987591ef81038fa4d5bbfcf3d0.txt,5,0.61328125,0.0609375,0.52109375,0.0875
76,miami_1441009887319623918_20170202_jpg.rf.736159987591ef81038fa4d5bbfcf3d0.txt,5,0.2875,0.72734375,0.41796875,0.29609375
77,la_1360389345370327983_20161013_jpg.rf.a8ca2e349543da35ef3e9dcef3e907c9.txt,2,0.6984375,0.4515625,0.21875,0.27890625
78,miami_1665989511291385363_20171209_jpg.rf.468c28062c38fdc84314a2b9d3ff5c55.txt,8,0.49296875,0.47421875,0.24140625,0.084375
79,miami_1766498846018815955_20180427_jpg.rf.da2ac0f51c7490aecc7e2c53061187a7.txt,5,0.70546875,0.6578125,0.08671875,0.0515625
80,charlotte_1330081564117972885_20160902_jpg.rf.0c3d921d49e7682f1ec84b85b3b16476.txt,5,0.38515625,0.759375,0.075,0.07578125
81,charlotte_1330081564117972885_20160902_jpg.rf.0c3d921d49e7682f1ec84b85b3b16476.txt,5,0.48046875,0.77734375,0.04140625,0.06171875
82,miami_1153665236407589213_20160102_jpg.rf.d111729f059ecf624fb218e9d50ec773.txt,1,0.34453125,0.39375,0.1265625,0.05546875
83,cleveland_1410385098716822098_20161221_jpg.rf.0dbde06796e8c244c2e7c5f6b8ecefac.txt,12,0.28671875,0.33203125,0.1109375,0.3609375
84,miami_1425131560050777171_20170111_jpg.rf.0bba71291959dc09358d954bc2764e03.txt,10,0.4328125,0.640625,0.06171875,0.0609375
85,london_1843577155305345486_20180811_jpg.rf.2231a28c58ee0a1bcc9ad809e7724b0d.txt,12,0.26328125,0.2609375,0.09609375,0.071875
86,london_1843577155305345486_20180811_jpg.rf.2231a28c58ee0a1bcc9ad809e7724b0d.txt,12,0.54140625,0.27265625,0.0734375,0.06015625
87,london_1843577155305345486_20180811_jpg.rf.2231a28c58ee0a1bcc9ad809e7724b0d.txt,12,0.4984375,0.62578125,0.1046875,0.0671875
88,phoenix_1488005928082342796_20170407_jpg.rf.0734a385786a7d4260ad1be1c8026b3b.txt,12,0.66640625,0.1171875,0.16328125,0.0609375
89,phoenix_1488005928082342796_20170407_jpg.rf.0734a385786a7d4260ad1be1c8026b3b.txt,12,0.17734375,0.121875,0.159375,0.065625
90,phoenix_1488005928082342796_20170407_jpg.rf.0734a385786a7d4260ad1be1c8026b3b.txt,12,0.2,0.4515625,0.1421875,0.05703125
91,phoenix_1488005928082342796_20170407_jpg.rf.0734a385786a7d4260ad1be1c8026b3b.txt,12,0.21171875,0.7515625,0.128125,0.0546875
92,chicago_1331375428552021053_20160903_jpg.rf.e14be9d389c01fafb71f533885670c71.txt,2,0.24609375,0.40625,0.2515625,0.2265625
93,houston_1201101452282872504_20160308_jpg.rf.d3f6a7965795464b39dc6f5cc32ca8f6.txt,5,0.35078125,0.88984375,0.1421875,0.0796875
94,chicago_1540250378480979705_20170619_jpg.rf.4f403c359e8074d02db72bb5606c57a1.txt,0,0.53125,0.603125,0.175,0.184375
95,phoenix_1241505696736860359_20160502_jpg.rf.f5a063dd7b5d7adf43d75b556c53a0d5.txt,0,0.546875,0.57421875,0.0359375,0.03359375
96,phoenix_1241505696736860359_20160502_jpg.rf.f5a063dd7b5d7adf43d75b556c53a0d5.txt,7,0.60390625,0.646875,0.0984375,0.0546875
97,la_1092502413753064950_20151010_jpg.rf.d9d6a935d39e9e57e2718a3ab9534d29.txt,12,0.353125,0.459375,0.40703125,0.14140625
98,charlotte_1685923643865109149_20180106_jpg.rf.117a0b4b2bbfd8ee2b8b78148f64000d.txt,12,0.38359375,0.54609375,0.134375,0.10703125
99,charlotte_1685923643865109149_20180106_jpg.rf.117a0b4b2bbfd8ee2b8b78148f64000d.txt,12,0.29140625,0.8171875,0.03828125,0.0359375
100,charlotte_1685923643865109149_20180106_jpg.rf.117a0b4b2bbfd8ee2b8b78148f64000d.txt,12,0.91484375,0.82890625,0.02578125,0.05390625
101,london_1939277185252924624_20181221_jpg.rf.99759fbc73f2c93a578bc84d6bad27fc.txt,0,0.84296875,0.95625,0.125,0.0609375
102,chicago_1539664788790180634_20170618_jpg.rf.535b45ee97a55de995bae13174712d12.txt,0,0.42421875,0.315625,0.109375,0.096875
103,chicago_1074596654323187327_20150915_jpg.rf.4ba2cef3425fd810ddc71055e0a79cad.txt,12,0.76015625,0.84609375,0.25390625,0.1375
104,phoenix_1710436920768057660_20180208_jpg.rf.41aadc4ee17888d21f7f2ed2bdfe4635.txt,0,0.36328125,0.275,0.0828125,0.06875
105,houston_1522238411939085973_20170525_jpg.rf.ef1d07e4ac79436b13bbc5f1c804a7dc.txt,12,0.50546875,0.50703125,0.1609375,0.0734375
106,houston_1522238411939085973_20170525_jpg.rf.ef1d07e4ac79436b13bbc5f1c804a7dc.txt,12,0.796875,0.609375,0.159375,0.0625
107,phoenix_1576414247389397391_20170807_jpg.rf.54082e4e50752340e67892651dcd2960.txt,2,0.5546875,0.14375,0.25,0.25625
108,charlotte_1832945694185523638_20180727_jpg.rf.87856bb4ef338d257e17228a87693c9d.txt,6,0.7359375,0.9375,0.0640625,0.08515625
109,houston_1538495559751462591_20170616_jpg.rf.6f1eb7d95ad1fdb8ec586675481be845.txt,7,0.409375,0.54609375,0.165625,0.0890625
110,chicago_1776470485246445829_20180510_jpg.rf.c72f482532ed5cf56314bba62ece5136.txt,7,0.70859375,0.625,0.08828125,0.05625
111,houston_1717725106070292474_20180218_jpg.rf.f5757370bf5461fe6fa213be153f94d1.txt,0,0.4765625,0.68125,0.08125,0.0625
112,phoenix_1667525221063953625_20171211_jpg.rf.6357b5b2ad4176e5e4d49f75c9a10647.txt,1,0.3734375,0.08125,0.090625,0.09375
113,chicago_1409169716882395830_20161220_jpg.rf.eebb52245ae46b7bb33dca66d13c3448.txt,3,0.92578125,0.78984375,0.13046875,0.08125
114,miami_1714735420329639438_20180214_jpg.rf.2917fe7280c7df543467d1286f039b50.txt,0,0.43515625,0.421875,0.11484375,0.09140625
115,charlotte_1813595939308830311_20180701_jpg.rf.e201940d21cf6e3c8ddcf08232227e3d.txt,5,0.6140625,0.50546875,0.1015625,0.05234375
116,charlotte_1306195710550548686_20160731_jpg.rf.26632091916b6c2382d3924da9afb5d8.txt,2,0.759375,0.14140625,0.10703125,0.14140625
117,chicago_1188784387358790115_20160220_jpg.rf.0fd6d9e9bed3d7356ff03380817a8d3f.txt,7,0.73515625,0.521875,0.29453125,0.2140625
118,houston_1267784113097741819_20160608_jpg.rf.6373f139d3e9d2098a4125f8da14bfd4.txt,13,0.83515625,0.59921875,0.1265625,0.0671875
119,miami_1295591438125397668_20160716_jpg.rf.dc082dfbbee647f48bce8be28bf2b8f9.txt,12,0.6984375,0.85546875,0.13125,0.053125
120,miami_1799349107753772726_20180611_jpg.rf.81dba9dc9469026e3818daa5231a79ea.txt,1,0.56328125,0.55078125,0.159375,0.1359375
121,houston_1303686400847193385_20160727_jpg.rf.f915deebb24d2c8a0af9d4f711e2072c.txt,2,0.40859375,0.03828125,0.0390625,0.0578125
122,houston_1303686400847193385_20160727_jpg.rf.f915deebb24d2c8a0af9d4f711e2072c.txt,2,0.11953125,0.3953125,0.0453125,0.065625
123,houston_1303686400847193385_20160727_jpg.rf.f915deebb24d2c8a0af9d4f711e2072c.txt,2,0.31640625,0.03984375,0.0359375,0.0546875
124,houston_1303686400847193385_20160727_jpg.rf.f915deebb24d2c8a0af9d4f711e2072c.txt,2,0.2125,0.04453125,0.021875,0.0640625
125,houston_1303686400847193385_20160727_jpg.rf.f915deebb24d2c8a0af9d4f711e2072c.txt,2,0.1203125,0.04921875,0.034375,0.0609375
126,houston_1303686400847193385_20160727_jpg.rf.f915deebb24d2c8a0af9d4f711e2072c.txt,2,0.60625,0.68203125,0.065625,0.0640625
127,houston_1303686400847193385_20160727_jpg.rf.f915deebb24d2c8a0af9d4f711e2072c.txt,2,0.31484375,0.68671875,0.0609375,0.0609375
128,miami_1651196174366296464_20171119_jpg.rf.d850e1f5678f84e5ae199300849d2e3a.txt,12,0.290625,0.87578125,0.121875,0.0578125
129,charlotte_1095127330104929626_20151013_jpg.rf.29183b9ff37efda9b5abaccfb23c9fd8.txt,2,0.540625,0.0890625,0.28359375,0.178125
130,miami_1214474323510024177_20160326_jpg.rf.b6035ecbebdb01e34bc5bba6119a5313.txt,12,0.496875,0.571875,0.1484375,0.16796875
131,la_2017_1628294373908038874_20171018_jpg.rf.c44b19445a66d116840feef6bde2dea3.txt,3,0.74921875,0.4546875,0.078125,0.05625
132,la_2017_1628294373908038874_20171018_jpg.rf.c44b19445a66d116840feef6bde2dea3.txt,3,0.15625,0.509375,0.075,0.065625
133,la_1201235618439624655_20160308_jpg.rf.99ca31eb278b0c698b6ef026be01df85.txt,12,0.26640625,0.796875,0.16953125,0.06328125
134,la_1202721828932108770_20160310_jpg.rf.54a6d19a2b57018358c68fcd8069259e.txt,12,0.1734375,0.41953125,0.06015625,0.04296875
135,la_1202721828932108770_20160310_jpg.rf.54a6d19a2b57018358c68fcd8069259e.txt,11,0.76796875,0.61171875,0.05625,0.0703125
136,houston_1446591013192116670_20170209_jpg.rf.c0a496e961e8d1431d5c52328cb59058.txt,7,0.8296875,0.39609375,0.340625,0.1140625
137,cleveland_1550475590456611157_20170703_jpg.rf.b0f68ecd4da55afa5bca7d5bdee1a700.txt,12,0.87265625,0.08125,0.1515625,0.06875
138,miami_1703184903133592986_20180129_jpg.rf.7abb2df53d20bb8e580da34c71bbdf2d.txt,0,0.31015625,0.69921875,0.09375,0.05546875
139,houston_1449426345432296441_20170213_jpg.rf.78fbde6e3880a5dbd78205d7603469e2.txt,11,0.83125,0.93828125,0.059375,0.0671875
140,london_1604744509340622131_20170916_jpg.rf.710d3edb584972b346f5074ca99b064a.txt,11,0.49453125,0.3859375,0.0546875,0.0828125
141,london_1604744509340622131_20170916_jpg.rf.710d3edb584972b346f5074ca99b064a.txt,11,0.2359375,0.44296875,0.03828125,0.07578125
142,london_1604744509340622131_20170916_jpg.rf.710d3edb584972b346f5074ca99b064a.txt,11,0.534375,0.6640625,0.0265625,0.046875
143,london_1604744509340622131_20170916_jpg.rf.710d3edb584972b346f5074ca99b064a.txt,11,0.771875,0.77265625,0.015625,0.03671875
144,london_1604744509340622131_20170916_jpg.rf.710d3edb584972b346f5074ca99b064a.txt,11,0.69296875,0.78125,0.0203125,0.03203125
145,miami_1590690859887385499_20170827_jpg.rf.85d6bd1c7f2c7ee4ca355dacc72cb07b.txt,4,0.26875,0.6890625,0.0875,0.06875
146,miami_1590690859887385499_20170827_jpg.rf.85d6bd1c7f2c7ee4ca355dacc72cb07b.txt,4,0.1,0.10859375,0.16875,0.1921875
147,la_2017_1616320363515777018_20171001_jpg.rf.c4898823ad5c4e3c0793222ae3cdcb9a.txt,10,0.584375,0.2765625,0.13125,0.13359375
148,cleveland_1655539752881110222_20171125_jpg.rf.d3711788f53b3c12723b6fbc76e0f6db.txt,12,0.36640625,0.7125,0.1390625,0.06875
149,miami_1552754954682001836_20170706_jpg.rf.fd4e691926bc7cdce7a028c95129d925.txt,0,0.79921875,0.3546875,0.05546875,0.053125
150,miami_1483598365015161327_20170401_jpg.rf.3b04844ddd476b1e094a4b3597c20645.txt,0,0.921875,0.80703125,0.09375,0.10234375
151,miami_1318602132664147349_20160817_jpg.rf.88c8eb7e21d64c27751b42e8429ce900.txt,12,0.23359375,0.19453125,0.165625,0.06875
152,miami_1318602132664147349_20160817_jpg.rf.88c8eb7e21d64c27751b42e8429ce900.txt,12,0.8203125,0.8375,0.1546875,0.0953125
153,la_2017_1628020911720806088_20171018_jpg.rf.8c20577c2bd01cb309415a843435f24d.txt,5,0.39296875,0.71484375,0.03984375,0.03515625
154,la_1711310838977031599_20180210_jpg.rf.2b7c65b13c654b410785255fde9f00bf.txt,10,0.52265625,0.9390625,0.1203125,0.1
155,phoenix_1567485344642565248_20170726_jpg.rf.fbd9c3de0479bc0ccf80fac8e9f76767.txt,12,0.7875,0.93671875,0.103125,0.0671875
156,chicago_1297235643973682152_20160718_jpg.rf.3e75af62b3ff7fd0cbc41501bf711f96.txt,11,0.6453125,0.5796875,0.0921875,0.12109375
157,houston_1842925777413207255_20180810_jpg.rf.14162d093421abcdceaddc7285bf5f54.txt,10,0.45546875,0.92421875,0.1359375,0.1234375
158,london_1829327556551489715_20180722_jpg.rf.4b46d0c2130bd10c4589fbbb0b0f0476.txt,0,0.1375,0.16015625,0.0703125,0.05078125
159,phoenix_1896520651418873297_20181023_jpg.rf.e102b1046be952bc46a449b544aa480c.txt,3,0.26875,0.48125,0.059375,0.08515625
160,phoenix_1743723188380145833_20180326_jpg.rf.10fd1a7d19fc0df4c56ecbbd203df504.txt,12,0.10234375,0.40859375,0.0734375,0.0515625
161,phoenix_1743723188380145833_20180326_jpg.rf.10fd1a7d19fc0df4c56ecbbd203df504.txt,12,0.253125,0.42421875,0.078125,0.0703125
162,phoenix_1743723188380145833_20180326_jpg.rf.10fd1a7d19fc0df4c56ecbbd203df504.txt,12,0.2765625,0.7546875,0.134375,0.103125
163,phoenix_1743723188380145833_20180326_jpg.rf.10fd1a7d19fc0df4c56ecbbd203df504.txt,12,0.1171875,0.7625,0.15625,0.125
164,cleveland_1274721369030455223_20160617_jpg.rf.7055d08f6bbec35a53165b86dc60ff45.txt,1,0.6640625,0.53125,0.15625,0.109375
165,la_2017_1542692556066816537_20170622_jpg.rf.4073c7a73339c7db8447b07a3a0935f1.txt,6,0.64140625,0.209375,0.09296875,0.11171875
166,cleveland_1502653050018547251_20170428_jpg.rf.4de6f71c5d27b182f95697cbae645d61.txt,11,0.84375,0.075,0.10625,0.11875
167,chicago_1639441006440959177_20171102_jpg.rf.5a06e753d3580f76b8f1268ff6216f4f.txt,0,0.5203125,0.34375,0.11484375,0.0953125
168,miami_1678731297411084794_20171227_jpg.rf.64b8a82e90917cf25fd934e81c22519a.txt,0,0.465625,0.14453125,0.12890625,0.090625
169,charlotte_1294631377534617436_20160715_jpg.rf.56de4f2491f4a987e81e11dfaafcd5d8.txt,2,0.11640625,0.73671875,0.153125,0.14921875
170,houston_1656651848831773311_20171126_jpg.rf.6fb92b04f9f7bd90922cdc164fb49d00.txt,0,0.2453125,0.6828125,0.096875,0.071875
171,charlotte_1821075664331975657_20180711_jpg.rf.e51a8cf7971badd15dd643833f0ce9f2.txt,5,0.87890625,0.084375,0.1484375,0.0984375
172,miami_1409226997343595737_20161220_jpg.rf.249bfad1ed35367434db8e32a76e9d6c.txt,5,0.32265625,0.7890625,0.08046875,0.06171875
173,phoenix_1117819710597553688_20151114_jpg.rf.9511935f1a99b4e120c051e16a9aebf1.txt,12,0.89453125,0.22578125,0.19140625,0.059375
174,miami_1773526439179459555_20180506_jpg.rf.f59030115d3fc94e64404590efa1cf88.txt,12,0.4890625,0.2765625,0.12578125,0.09140625
175,chicago_1732859853268756296_20180311_jpg.rf.129ae6550d935d6cf56ba410fcd6f2e0.txt,0,0.47109375,0.45625,0.0984375,0.0765625
176,chicago_1089212469085291740_20151005_jpg.rf.38ddeca59cf41d64b48414376d6476f7.txt,12,0.34375,0.2109375,0.16171875,0.07421875
177,chicago_1089212469085291740_20151005_jpg.rf.38ddeca59cf41d64b48414376d6476f7.txt,12,0.8828125,0.60703125,0.14140625,0.08984375
178,la_1112519096718876671_20151106_jpg.rf.2b239adc06b4264807673370428c9213.txt,2,0.246875,0.68359375,0.15390625,0.21328125
179,london_1848622313417023386_20180818_jpg.rf.eb0e5029fdaddde214eeba74dd959678.txt,10,0.3859375,0.484375,0.0984375,0.08828125
180,miami_1850355680336498307_20180820_jpg.rf.d16a0cc2adc3dfc45195c96cdbf32d6a.txt,0,0.64453125,0.41484375,0.04296875,0.0375
181,miami_1850355680336498307_20180820_jpg.rf.d16a0cc2adc3dfc45195c96cdbf32d6a.txt,0,0.484375,0.48671875,0.2109375,0.19765625
182,phoenix_1725826816377447908_20180302_jpg.rf.774aead119e46004cd649b52a0922cea.txt,12,0.44296875,0.68203125,0.1234375,0.1703125
183,phoenix_1725826816377447908_20180302_jpg.rf.774aead119e46004cd649b52a0922cea.txt,12,0.3140625,0.73125,0.078125,0.05625
184,la_924841706462305431_20150220_jpg.rf.98e72512c80a76c9ce6d42f33394e289.txt,12,0.7921875,0.95703125,0.096875,0.0640625
185,chicago_1261219035404840755_20160530_jpg.rf.96ee11f7a88a3fa440d4796aa34bb1e6.txt,6,0.22578125,0.61015625,0.0703125,0.05703125
186,miami_1584170306489151150_20170818_jpg.rf.6fd33e0d4a6cbbb54bba4146db0224f6.txt,6,0.70390625,0.7265625,0.06328125,0.0765625
